Timestamp,Synthetic Site Electricity Main Total Power
2021-12-03T03:13:00-07:00 Denver,95.81
2021-12-03T03:14:00-07:00 Denver,96.03
2021-12-03T03:15:00-07:00 Denver,96.25
2021-12-03T03:16:00-07:00 Denver,96.22
2021-12-03T03:17:00-07:00 Denver,96.19
2021-12-03T03:18:00-07:00 Denver,96.16
2021-12-03T03:19:00-07:00 Denver,96.13
2021-12-03T03:20:00-07:00 Denver,96.1
2021-12-03T03:21:00-07:00 Denver,97.47
2021-12-03T03:22:00-07:00 Denver,98.84
2021-12-03T03:23:00-07:00 Denver,100.21000000000001
2021-12-03T03:24:00-07:00 Denver,101.58000000000001
2021-12-03T03:25:00-07:00 Denver,102.95
2021-12-03T03:26:00-07:00 Denver,101.64
2021-12-03T03:27:00-07:00 Denver,100.33
2021-12-03T03:28:00-07:00 Denver,99.02
2021-12-03T03:29:00-07:00 Denver,97.71000000000001
2021-12-03T03:30:00-07:00 Denver,96.4
2021-12-03T03:31:00-07:00 Denver,97.55000000000001
2021-12-03T03:32:00-07:00 Denver,98.70000000000002
2021-12-03T03:33:00-07:00 Denver,99.85000000000001
2021-12-03T03:34:00-07:00 Denver,101
2021-12-03T03:35:00-07:00 Denver,102.15
2021-12-03T03:36:00-07:00 Denver,101.69
2021-12-03T03:37:00-07:00 Denver,101.22999999999999
2021-12-03T03:38:00-07:00 Denver,100.77
2021-12-03T03:39:00-07:00 Denver,100.31
2021-12-03T03:40:00-07:00 Denver,99.85
2021-12-03T03:41:00-07:00 Denver,99.82
2021-12-03T03:42:00-07:00 Denver,99.78999999999999
2021-12-03T03:43:00-07:00 Denver,99.75999999999999
2021-12-03T03:44:00-07:00 Denver,99.72999999999999
2021-12-03T03:45:00-07:00 Denver,99.7
2021-12-03T03:46:00-07:00 Denver,100.09
2021-12-03T03:47:00-07:00 Denver,100.48
2021-12-03T03:48:00-07:00 Denver,100.87
2021-12-03T03:49:00-07:00 Denver,101.26
2021-12-03T03:50:00-07:00 Denver,101.65
2021-12-03T03:51:00-07:00 Denver,100.73
2021-12-03T03:52:00-07:00 Denver,99.81
2021-12-03T03:53:00-07:00 Denver,98.89
2021-12-03T03:54:00-07:00 Denver,97.97
2021-12-03T03:55:00-07:00 Denver,97.05
2021-12-03T03:56:00-07:00 Denver,97.92999999999999
2021-12-03T03:57:00-07:00 Denver,98.81
2021-12-03T03:58:00-07:00 Denver,99.69
2021-12-03T03:59:00-07:00 Denver,100.57
2021-12-03T04:00:00-07:00 Denver,101.45
2021-12-03T04:01:00-07:00 Denver,100.45
2021-12-03T04:02:00-07:00 Denver,99.45
2021-12-03T04:03:00-07:00 Denver,98.45
2021-12-03T04:04:00-07:00 Denver,97.45
2021-12-03T04:05:00-07:00 Denver,96.45
2021-12-03T04:06:00-07:00 Denver,97.3
2021-12-03T04:07:00-07:00 Denver,98.15
2021-12-03T04:08:00-07:00 Denver,99
2021-12-03T04:09:00-07:00 Denver,99.85
2021-12-03T04:10:00-07:00 Denver,100.7
2021-12-03T04:11:00-07:00 Denver,99.66
2021-12-03T04:12:00-07:00 Denver,98.62
2021-12-03T04:13:00-07:00 Denver,97.58
2021-12-03T04:14:00-07:00 Denver,96.53999999999999
2021-12-03T04:15:00-07:00 Denver,95.5
2021-12-03T04:16:00-07:00 Denver,97.13
2021-12-03T04:17:00-07:00 Denver,98.75999999999999
2021-12-03T04:18:00-07:00 Denver,100.39
2021-12-03T04:19:00-07:00 Denver,102.02000000000001
2021-12-03T04:20:00-07:00 Denver,103.65
2021-12-03T04:21:00-07:00 Denver,103.58
2021-12-03T04:22:00-07:00 Denver,103.50999999999999
2021-12-03T04:23:00-07:00 Denver,103.44
2021-12-03T04:24:00-07:00 Denver,103.37
2021-12-03T04:25:00-07:00 Denver,103.3
2021-12-03T04:26:00-07:00 Denver,102.25999999999999
2021-12-03T04:27:00-07:00 Denver,101.22
2021-12-03T04:28:00-07:00 Denver,100.17999999999999
2021-12-03T04:29:00-07:00 Denver,99.13999999999999
2021-12-03T04:30:00-07:00 Denver,98.1
2021-12-03T04:31:00-07:00 Denver,98.27
2021-12-03T04:32:00-07:00 Denver,98.44
2021-12-03T04:33:00-07:00 Denver,98.61
2021-12-03T04:34:00-07:00 Denver,98.78
2021-12-03T04:35:00-07:00 Denver,98.95
2021-12-03T04:36:00-07:00 Denver,99.35000000000001
2021-12-03T04:37:00-07:00 Denver,99.75
2021-12-03T04:38:00-07:00 Denver,100.15
2021-12-03T04:39:00-07:00 Denver,100.55000000000001
2021-12-03T04:40:00-07:00 Denver,100.95
2021-12-03T04:41:00-07:00 Denver,100.97
2021-12-03T04:42:00-07:00 Denver,100.99
2021-12-03T04:43:00-07:00 Denver,101.00999999999999
2021-12-03T04:44:00-07:00 Denver,101.03
2021-12-03T04:45:00-07:00 Denver,101.05
2021-12-03T04:46:00-07:00 Denver,101.06
2021-12-03T04:47:00-07:00 Denver,101.07
2021-12-03T04:48:00-07:00 Denver,101.08
2021-12-03T04:49:00-07:00 Denver,101.09
2021-12-03T04:50:00-07:00 Denver,101.1
2021-12-03T04:51:00-07:00 Denver,101.16
2021-12-03T04:52:00-07:00 Denver,101.22
2021-12-03T04:53:00-07:00 Denver,101.28
2021-12-03T04:54:00-07:00 Denver,101.34
2021-12-03T04:55:00-07:00 Denver,101.4
2021-12-03T04:56:00-07:00 Denver,100.54
2021-12-03T04:57:00-07:00 Denver,99.68
2021-12-03T04:58:00-07:00 Denver,98.82000000000001
2021-12-03T04:59:00-07:00 Denver,97.96000000000001
2021-12-03T05:00:00-07:00 Denver,97.1
2021-12-03T05:01:00-07:00 Denver,97.32199951171874
2021-12-03T05:02:00-07:00 Denver,97.79600173950195
2021-12-03T05:03:00-07:00 Denver,97.9280010986328
2021-12-03T05:04:00-07:00 Denver,98.15000061035155
2021-12-03T05:05:00-07:00 Denver,98.65999832153321
2021-12-03T05:06:00-07:00 Denver,99.85660064697267
2021-12-03T05:07:00-07:00 Denver,101.00279937744142
2021-12-03T05:08:00-07:00 Denver,101.84839996337891
2021-12-03T05:09:00-07:00 Denver,102.49240142822265
2021-12-03T05:10:00-07:00 Denver,103.17419891357422
2021-12-03T05:11:00-07:00 Denver,103.88759902954101
2021-12-03T05:12:00-07:00 Denver,104.53799942016602
2021-12-03T05:13:00-07:00 Denver,105.13259841918945
2021-12-03T05:14:00-07:00 Denver,105.64800048828124
2021-12-03T05:15:00-07:00 Denver,106.03919982910156
2021-12-03T05:16:00-07:00 Denver,107.74440017700195
2021-12-03T05:17:00-07:00 Denver,109.32540161132812
2021-12-03T05:18:00-07:00 Denver,110.9874005126953
2021-12-03T05:19:00-07:00 Denver,112.55579818725585
2021-12-03T05:20:00-07:00 Denver,114.09000091552734
2021-12-03T05:21:00-07:00 Denver,112.59000122070313
2021-12-03T05:22:00-07:00 Denver,110.95499938964844
2021-12-03T05:23:00-07:00 Denver,109.25520111083985
2021-12-03T05:24:00-07:00 Denver,107.46719940185548
2021-12-03T05:25:00-07:00 Denver,105.78180160522462
2021-12-03T05:26:00-07:00 Denver,106.58740127563478
2021-12-03T05:27:00-07:00 Denver,107.28139816284181
2021-12-03T05:28:00-07:00 Denver,107.93759902954102
2021-12-03T05:29:00-07:00 Denver,108.59199935913085
2021-12-03T05:30:00-07:00 Denver,109.27159957885742
2021-12-03T05:31:00-07:00 Denver,110.1634001159668
2021-12-03T05:32:00-07:00 Denver,111.02820022583008
2021-12-03T05:33:00-07:00 Denver,111.90920135498047
2021-12-03T05:34:00-07:00 Denver,112.83159957885742
2021-12-03T05:35:00-07:00 Denver,113.9718017578125
2021-12-03T05:36:00-07:00 Denver,113.59059921264648
2021-12-03T05:37:00-07:00 Denver,113.1320002746582
2021-12-03T05:38:00-07:00 Denver,112.61759994506835
2021-12-03T05:39:00-07:00 Denver,112.11219848632811
2021-12-03T05:40:00-07:00 Denver,111.59600143432617
2021-12-03T05:41:00-07:00 Denver,111.44380126953125
2021-12-03T05:42:00-07:00 Denver,111.22680084228516
2021-12-03T05:43:00-07:00 Denver,111.04940078735352
2021-12-03T05:44:00-07:00 Denver,110.88099960327148
2021-12-03T05:45:00-07:00 Denver,110.68200073242187
2021-12-03T05:46:00-07:00 Denver,111.23600128173828
2021-12-03T05:47:00-07:00 Denver,111.72699829101563
2021-12-03T05:48:00-07:00 Denver,112.36019958496094
2021-12-03T05:49:00-07:00 Denver,112.97359878540038
2021-12-03T05:50:00-07:00 Denver,113.42499923706055
2021-12-03T05:51:00-07:00 Denver,111.55300033569335
2021-12-03T05:52:00-07:00 Denver,109.5549981689453
2021-12-03T05:53:00-07:00 Denver,107.51919998168945
2021-12-03T05:54:00-07:00 Denver,105.70479919433595
2021-12-03T05:55:00-07:00 Denver,104.01640167236329
2021-12-03T05:56:00-07:00 Denver,104.84980102539063
2021-12-03T05:57:00-07:00 Denver,105.65980102539064
2021-12-03T05:58:00-07:00 Denver,106.53100021362306
2021-12-03T05:59:00-07:00 Denver,107.4346014404297
2021-12-03T06:00:00-07:00 Denver,108.29320068359375
2021-12-03T06:01:00-07:00 Denver,107.84400009155274
2021-12-03T06:02:00-07:00 Denver,107.38219955444336
2021-12-03T06:03:00-07:00 Denver,106.92400009155274
2021-12-03T06:04:00-07:00 Denver,106.4963983154297
2021-12-03T06:05:00-07:00 Denver,106.20920028686524
2021-12-03T06:06:00-07:00 Denver,106.62339920043945
2021-12-03T06:07:00-07:00 Denver,107.10419891357421
2021-12-03T06:08:00-07:00 Denver,107.59759857177734
2021-12-03T06:09:00-07:00 Denver,107.97939926147461
2021-12-03T06:10:00-07:00 Denver,108.2963996887207
2021-12-03T06:11:00-07:00 Denver,109.27480102539062
2021-12-03T06:12:00-07:00 Denver,110.31979934692382
2021-12-03T06:13:00-07:00 Denver,111.31979949951172
2021-12-03T06:14:00-07:00 Denver,112.29820083618165
2021-12-03T06:15:00-07:00 Denver,113.28740158081055
2021-12-03T06:16:00-07:00 Denver,112.71520156860352
2021-12-03T06:17:00-07:00 Denver,112.18259811401367
2021-12-03T06:18:00-07:00 Denver,111.57619934082031
2021-12-03T06:19:00-07:00 Denver,110.96259841918945
2021-12-03T06:20:00-07:00 Denver,110.33099975585938
2021-12-03T06:21:00-07:00 Denver,110.76500061035156
2021-12-03T06:22:00-07:00 Denver,111.17200103759765
2021-12-03T06:23:00-07:00 Denver,111.49619964599609
2021-12-03T06:24:00-07:00 Denver,111.84200088500975
2021-12-03T06:25:00-07:00 Denver,112.19500045776367
2021-12-03T06:26:00-07:00 Denver,111.83299819946289
2021-12-03T06:27:00-07:00 Denver,111.51060012817383
2021-12-03T06:28:00-07:00 Denver,111.19900146484376
2021-12-03T06:29:00-07:00 Denver,110.86580017089844
2021-12-03T06:30:00-07:00 Denver,110.48399963378907
2021-12-03T06:31:00-07:00 Denver,109.52779846191407
2021-12-03T06:32:00-07:00 Denver,108.61839981079103
2021-12-03T06:33:00-07:00 Denver,107.7342010498047
2021-12-03T06:34:00-07:00 Denver,106.85900115966797
2021-12-03T06:35:00-07:00 Denver,105.94059982299805
2021-12-03T06:36:00-07:00 Denver,106.55780181884766
2021-12-03T06:37:00-07:00 Denver,107.21820144653321
2021-12-03T06:38:00-07:00 Denver,107.99739837646486
2021-12-03T06:39:00-07:00 Denver,108.85760040283205
2021-12-03T06:40:00-07:00 Denver,109.75919952392579
2021-12-03T06:41:00-07:00 Denver,110.51380187988282
2021-12-03T06:42:00-07:00 Denver,111.18919967651368
2021-12-03T06:43:00-07:00 Denver,111.87900177001954
2021-12-03T06:44:00-07:00 Denver,112.61200149536134
2021-12-03T06:45:00-07:00 Denver,113.31079864501953
2021-12-03T06:46:00-07:00 Denver,113.37899810791015
2021-12-03T06:47:00-07:00 Denver,113.44899810791014
2021-12-03T06:48:00-07:00 Denver,113.51899810791015
2021-12-03T06:49:00-07:00 Denver,113.59079864501953
2021-12-03T06:50:00-07:00 Denver,113.62840042114257
2021-12-03T06:51:00-07:00 Denver,113.64639816284179
2021-12-03T06:52:00-07:00 Denver,113.68599853515624
2021-12-03T06:53:00-07:00 Denver,113.67339859008788
2021-12-03T06:54:00-07:00 Denver,113.63490861281753
2021-12-03T06:55:00-07:00 Denver,113.54663879871367
2021-12-03T06:56:00-07:00 Denver,113.80242705583572
2021-12-03T06:57:00-07:00 Denver,114.1142247247696
2021-12-03T06:58:00-07:00 Denver,114.45786782026292
2021-12-03T06:59:00-07:00 Denver,114.79753690719605
2021-12-03T07:00:00-07:00 Denver,115.14526154994964
2021-12-03T07:01:00-07:00 Denver,114.26549786567688
2021-12-03T07:02:00-07:00 Denver,113.41568794727326
2021-12-03T07:03:00-07:00 Denver,112.4289516878128
2021-12-03T07:04:00-07:00 Denver,111.42959695816039
2021-12-03T07:05:00-07:00 Denver,110.54931030273437
2021-12-03T07:06:00-07:00 Denver,111.59665583610534
2021-12-03T07:07:00-07:00 Denver,112.48380353927612
2021-12-03T07:08:00-07:00 Denver,113.3077580165863
2021-12-03T07:09:00-07:00 Denver,114.1543799495697
2021-12-03T07:10:00-07:00 Denver,114.97601985931396
2021-12-03T07:11:00-07:00 Denver,114.54960788726807
2021-12-03T07:12:00-07:00 Denver,114.10700729370117
2021-12-03T07:13:00-07:00 Denver,113.6577272605896
2021-12-03T07:14:00-07:00 Denver,113.19768358230591
2021-12-03T07:15:00-07:00 Denver,112.7291605949402
2021-12-03T07:16:00-07:00 Denver,111.79209590911866
2021-12-03T07:17:00-07:00 Denver,110.85234977722169
2021-12-03T07:18:00-07:00 Denver,109.92234714508058
2021-12-03T07:19:00-07:00 Denver,109.0358215713501
2021-12-03T07:20:00-07:00 Denver,108.14376907348633
2021-12-03T07:21:00-07:00 Denver,109.00756813049315
2021-12-03T07:22:00-07:00 Denver,109.91794406890868
2021-12-03T07:23:00-07:00 Denver,110.76198432922364
2021-12-03T07:24:00-07:00 Denver,111.43866924285888
2021-12-03T07:25:00-07:00 Denver,112.01457023620605
2021-12-03T07:26:00-07:00 Denver,111.43013000488281
2021-12-03T07:27:00-07:00 Denver,110.8752212524414
2021-12-03T07:28:00-07:00 Denver,110.23792953491211
2021-12-03T07:29:00-07:00 Denver,109.54974975585938
2021-12-03T07:30:00-07:00 Denver,108.94621963500977
2021-12-03T07:31:00-07:00 Denver,108.37972671508788
2021-12-03T07:32:00-07:00 Denver,107.7919172668457
2021-12-03T07:33:00-07:00 Denver,107.2105184173584
2021-12-03T07:34:00-07:00 Denver,106.56496017456054
2021-12-03T07:35:00-07:00 Denver,105.97882652282715
2021-12-03T07:36:00-07:00 Denver,105.51392959594726
2021-12-03T07:37:00-07:00 Denver,105.03405502319336
2021-12-03T07:38:00-07:00 Denver,104.4676577758789
2021-12-03T07:39:00-07:00 Denver,103.80318161010743
2021-12-03T07:40:00-07:00 Denver,103.25764770507813
2021-12-03T07:41:00-07:00 Denver,102.81645080566406
2021-12-03T07:42:00-07:00 Denver,102.39887374877931
2021-12-03T07:43:00-07:00 Denver,101.96307693481447
2021-12-03T07:44:00-07:00 Denver,101.53962142944336
2021-12-03T07:45:00-07:00 Denver,101.17928543090821
2021-12-03T07:46:00-07:00 Denver,100.94491088867188
2021-12-03T07:47:00-07:00 Denver,100.66105209350587
2021-12-03T07:48:00-07:00 Denver,100.34186233520508
2021-12-03T07:49:00-07:00 Denver,99.97469131469725
2021-12-03T07:50:00-07:00 Denver,99.53972091674804
2021-12-03T07:51:00-07:00 Denver,98.90589950561522
2021-12-03T07:52:00-07:00 Denver,98.34678970336914
2021-12-03T07:53:00-07:00 Denver,97.8522116088867
2021-12-03T07:54:00-07:00 Denver,97.39498016357422
2021-12-03T07:55:00-07:00 Denver,96.8975112915039
2021-12-03T07:56:00-07:00 Denver,96.75008102416992
2021-12-03T07:57:00-07:00 Denver,96.58942901611329
2021-12-03T07:58:00-07:00 Denver,96.45449951171875
2021-12-03T07:59:00-07:00 Denver,96.33781112670897
2021-12-03T08:00:00-07:00 Denver,96.24489974975586
2021-12-03T08:01:00-07:00 Denver,95.55414564005534
2021-12-03T08:02:00-07:00 Denver,94.82708324178058
2021-12-03T08:03:00-07:00 Denver,94.08733087158203
2021-12-03T08:04:00-07:00 Denver,93.22546775309246
2021-12-03T08:05:00-07:00 Denver,92.33964223225911
2021-12-03T08:06:00-07:00 Denver,92.02961987304688
2021-12-03T08:07:00-07:00 Denver,91.75861423746747
2021-12-03T08:08:00-07:00 Denver,91.474441792806
2021-12-03T08:09:00-07:00 Denver,91.33238055419922
2021-12-03T08:10:00-07:00 Denver,91.65332514444987
2021-12-03T08:11:00-07:00 Denver,92.9841739095052
2021-12-03T08:12:00-07:00 Denver,94.23743173217774
2021-12-03T08:13:00-07:00 Denver,94.92745789591471
2021-12-03T08:14:00-07:00 Denver,94.67079445393881
2021-12-03T08:15:00-07:00 Denver,93.93521026611327
2021-12-03T08:16:00-07:00 Denver,94.12144632975262
2021-12-03T08:17:00-07:00 Denver,94.72396123250326
2021-12-03T08:18:00-07:00 Denver,95.40539077758791
2021-12-03T08:19:00-07:00 Denver,96.07334452311201
2021-12-03T08:20:00-07:00 Denver,96.75028188069662
2021-12-03T08:21:00-07:00 Denver,96.83635821533204
2021-12-03T08:22:00-07:00 Denver,97.19572556559245
2021-12-03T08:23:00-07:00 Denver,97.52142287190756
2021-12-03T08:24:00-07:00 Denver,98.20059918212891
2021-12-03T08:25:00-07:00 Denver,100.19342600504557
2021-12-03T08:26:00-07:00 Denver,101.36644435628254
2021-12-03T08:27:00-07:00 Denver,100.83535122680665
2021-12-03T08:28:00-07:00 Denver,98.8161469828288
2021-12-03T08:29:00-07:00 Denver,96.87176268514
2021-12-03T08:30:00-07:00 Denver,95.06552154541016
2021-12-03T08:31:00-07:00 Denver,95.19060648600261
2021-12-03T08:32:00-07:00 Denver,95.04040532430014
2021-12-03T08:33:00-07:00 Denver,94.6668605041504
